Date,Marsh,SiteID,Plot,AMCA,ATPA,DISP,IVFR,JUGE,PHAU,PLOD,SADE,SPAL,SOSE,SPPA,Total Cover,Crk,Dit,Fill,GRB,Lit,MUSSEL,CRAB,SNAIL,Pan,Pool,Unveg,WRK,1,2,3,4,5,Hmean,Initial,Hit 1,Hit 2,Hit 3,SV 10 cm (kpa),SV 55 cm (kpa),SPC,HM/LM,Elevation (NAVD88)
7/27/2016,Hutch River,BQ1.1,2,0.00,0.00,62.50,0.00,0.00,0.00,0.00,0.00,0.00,,37.50,100.00,0.00,0.00,0.00,0.00,0.50,0.00,,,0.00,0.00,0.00,0.50,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,3,0.00,0.00,87.50,0.00,0.00,0.00,0.00,0.00,0.00,,18.75,106.25,0.00,0.00,0.00,0.50,0.50,0.00,,,0.00,0.00,0.00,0.50,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,37.50,0.00,0.00,0.00,2.50,8.75,18.75,,,0.00,0.00,37.50,8.75,52.00,85.00,53.00,NA,NA,63.33,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,5,0.00,0.00,62.50,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,100.00,0.00,0.00,0.00,2.50,8.75,0.00,,,0.00,0.00,18.75,2.50,35.00,37.00,22.00,NA,NA,31.33,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,,2.50,40.00,0.00,0.00,0.00,2.50,8.75,0.00,,,0.00,0.00,37.50,2.50,66.00,66.00,66.00,NA,NA,66.00,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,,0.00,62.50,0.00,0.00,0.00,2.50,8.75,8.75,,,0.00,0.00,18.75,0.50,69.00,63.00,41.00,NA,NA,57.67,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,37.50,0.00,0.00,0.00,8.75,18.75,0.00,,,0.00,0.00,18.75,2.50,22.00,23.00,18.00,NA,NA,21.00,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,9,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,46.25,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,62.50,2.50,22.00,18.00,24.00,NA,NA,21.33,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,37.50,0.00,0.00,0.00,2.50,18.75,2.50,,,0.00,0.00,37.50,0.00,34.00,26.00,13.00,NA,NA,24.33,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,11,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,,62.50,100.00,0.00,0.00,0.00,0.50,8.75,0.00,,,0.00,0.00,0.50,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,12,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,0.00,,8.75,17.50,0.00,0.00,0.00,0.00,18.75,0.50,,,0.00,0.00,62.50,0.50,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,13,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,18.75,,8.75,30.00,0.00,0.00,0.00,8.75,0.00,0.00,,,0.00,0.00,8.75,18.75,12.00,11.00,19.00,NA,NA,14.00,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,14,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,37.50,,8.75,55.00,0.00,0.00,0.00,0.50,8.75,0.00,,,0.00,0.00,18.75,0.00,21.00,15.00,18.00,NA,NA,18.00,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,15,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,37.50,,18.75,58.75,0.00,0.00,0.00,2.50,2.50,0.00,,,0.00,18.75,18.75,2.50,22.00,35.00,32.00,NA,NA,29.67,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,,0.50,63.00,0.00,0.00,0.00,2.50,2.50,0.00,,,0.00,0.00,18.75,2.50,12.00,18.00,30.00,NA,NA,20.00,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,17,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,18.75,,37.50,75.00,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,18.75,18.75,0.00,36.00,45.00,31.00,NA,NA,37.33,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,,37.50,46.25,0.00,0.00,0.00,0.50,8.75,0.50,,,0.00,0.00,18.75,0.00,40.00,20.00,18.00,NA,NA,26.00,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,19,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,0.00,,87.50,96.25,0.00,0.00,0.00,2.50,8.75,0.00,,,0.00,0.00,8.75,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,20,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,62.50,,2.50,67.50,0.00,0.00,0.00,0.50,8.75,0.00,,,0.00,0.00,18.75,0.50,65.00,54.00,48.00,NA,NA,55.67,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,1,0.00,0.50,8.75,0.00,0.00,0.00,0.00,18.75,37.50,,0.00,65.50,0.00,0.00,0.00,0.50,8.75,0.50,,,0.00,18.75,18.75,0.00,32.00,19.00,16.00,NA,NA,22.33,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,2,0.00,2.50,8.75,0.00,0.00,0.00,0.00,2.50,8.75,,18.75,41.25,0.00,0.00,0.00,0.50,2.50,0.00,,,0.00,18.75,18.75,2.50,18.00,10.00,11.00,NA,NA,13.00,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,3,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.50,18.75,,0.50,57.25,0.00,0.00,0.00,0.00,2.50,0.00,,,0.00,0.00,8.75,0.00,13.00,19.00,26.00,NA,NA,19.33,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,4,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.50,8.75,,2.50,30.50,0.00,0.00,0.00,0.50,2.50,0.00,,,0.00,0.00,18.75,18.75,18.00,12.00,15.00,NA,NA,15.00,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,5,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.50,0.00,,37.50,75.50,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,2.50,0.50,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,6,0.00,0.00,62.50,0.00,0.00,0.00,0.00,8.75,2.50,,8.75,82.50,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,2.50,0.00,12.00,6.00,8.00,NA,NA,8.67,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,7,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.50,87.50,,0.00,96.75,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,2.50,0.00,12.00,12.00,11.00,NA,NA,11.67,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,37.50,,0.00,46.25,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.50,0.50,8.75,20.00,10.00,14.00,NA,NA,14.67,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,9,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.50,,37.50,75.50,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,2.50,2.50,10.00,4.00,13.00,NA,NA,9.00,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,10,0.00,0.50,2.50,0.00,0.00,0.00,0.00,0.50,37.50,,0.00,41.00,0.00,0.00,0.00,0.50,8.75,0.00,,,0.00,0.00,18.75,18.75,43.00,36.00,62.00,NA,NA,47.00,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,11,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,8.75,,37.50,83.75,0.00,0.00,0.00,0.50,8.75,0.00,,,0.00,0.00,18.75,2.50,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,12,0.00,0.00,18.75,0.00,0.00,0.00,0.00,2.50,0.00,,37.50,58.75,0.00,0.00,0.00,0.50,18.75,0.00,,,0.00,0.00,8.75,0.00,8.00,7.00,6.00,NA,NA,7.00,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,13,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.50,18.75,,18.75,75.50,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,8.75,0.50,7.00,8.00,11.00,NA,NA,8.67,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,14,0.00,0.00,18.75,0.00,0.00,0.00,0.00,8.75,18.75,,8.75,55.00,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,2.50,0.50,12.00,10.00,10.00,NA,NA,10.67,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,15,0.00,0.50,87.50,0.00,0.00,0.00,0.00,0.50,0.00,,2.50,91.00,0.00,0.00,0.00,0.00,2.50,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,16,0.00,0.00,62.50,0.00,0.00,0.00,0.00,0.50,2.50,,0.50,66.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.50,8.75,13.00,9.00,14.00,NA,NA,12.00,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,17,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.50,8.75,,0.50,47.25,0.00,0.00,0.00,0.50,0.50,0.00,,,0.00,0.00,18.75,2.50,19.00,21.00,12.00,NA,NA,17.33,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,18,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.50,8.75,,2.50,20.50,0.00,0.00,0.00,0.00,2.50,0.00,,,0.00,37.50,37.50,0.00,49.00,15.00,24.00,NA,NA,29.33,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,19,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,8.75,,0.00,17.50,0.00,0.00,0.00,2.50,0.00,0.00,,,0.00,0.00,0.50,62.50,55.00,32.00,26.00,NA,NA,37.67,,,,,,,,,
7/28/2016,Udalls Cove,BQ6,20,0.00,0.00,87.50,0.00,0.00,0.00,0.00,0.50,0.00,,8.75,96.75,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,0.50,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
6/3/2024,Spring Creek,JB2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,N,N,Y,Y,N,0.00,0.00,37.50,0.00,,,,,,,4,8,12,17,0,0,SPAL,LM,1.175
6/3/2024,Spring Creek,JB2,2,0.00,0.00,0.50,37.50,87.50,8.75,0.00,0.00,0.00,0.50,0.00,134.75,0.00,0.00,0.00,N,N,N,N,N,0.00,0.00,0.00,0.00,,,,,,,0,0,1,1,41,50,JUGE,HM,3.58
6/3/2024,Spring Creek,JB2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,Y,Y,N,Y,N,0.00,0.00,2.50,62.50,,,,,,,0,1,2,2,23,10,SPAL,LM,2.579
6/3/2024,Spring Creek,JB2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,Y,N,N,Y,Y,0.00,0.00,2.50,62.50,,,,,,,0,1,2,4,17,21,SPAL,LM,2.368
6/3/2024,Spring Creek,JB2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,N,N,Y,Y,N,0.00,0.00,62.50,0.00,,,,,,,5,12,13,15,0,10,SPAL,LM,1.182
6/3/2024,Spring Creek,JB2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,N,N,Y,Y,N,0.00,0.00,37.50,0.00,,,,,,,5,12,15,17,15,3,SPAL,LM,2.033
6/3/2024,Spring Creek,JB2,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,37.50,0.00,0.00,38.00,0.00,0.00,0.00,N,Y,Y,Y,N,0.00,0.00,62.50,0.50,,,,,,,2,8,12,15,0,10,SPAL,LM,1.446
6/3/2024,Spring Creek,JB2,8,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,18.75,0.00,0.00,21.25,0.00,0.00,0.00,Y,N,N,N,N,0.00,0.00,0.00,62.50,,,,,,,0,2,3,3,50,13,SPAL,Mix,2.782
6/3/2024,Spring Creek,JB2,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,Y,Y,Y,N,Y,0.00,0.00,8.75,37.50,,,,,,,0,1,2,2,75,12,SPAL,LM,2.331
6/3/2024,Spring Creek,JB2,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,N,Y,Y,N,N,0.00,0.00,62.50,0.00,,,,,,,9,15,21,25,0,0,SPAL,LM,0.822
6/3/2024,Spring Creek,JB2,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,0.00,0.00,18.75,0.00,0.00,0.00,N,N,Y,Y,Y,0.00,0.00,87.50,0.00,,,,,,,5,11,14,18,5,2,SPAL,LM,0.819
6/3/2024,Spring Creek,JB2,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,N,N,Y,Y,Y,0.00,0.00,8.75,18.75,,,,,,,0,2,3,4,27,9,SPAL,Mix,2.105
6/3/2024,Spring Creek,JB2,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,0.00,0.00,18.75,0.00,0.00,0.00,N,N,Y,Y,N,0.00,0.00,62.50,8.75,,,,,,,1,6,11,18,0,9,SPAL,LM,1.281
6/3/2024,Spring Creek,JB2,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,0.00,0.00,8.75,0.00,0.00,0.00,N,N,Y,Y,N,0.00,0.00,8.75,87.50,,,,,,,2,6,11,14,0,16,SPAL,LM,0.928
6/3/2024,Spring Creek,JB2,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,37.50,0.00,37.50,75.50,0.00,0.00,0.00,N,Y,N,Y,N,0.00,0.00,8.75,2.50,,,,,,,0,2,2,2,34,19,SPAL,Mix,2.376
6/3/2024,Spring Creek,JB2,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,87.50,0.00,0.00,88.00,0.00,0.00,0.00,Y,Y,N,N,N,0.00,0.00,18.75,2.50,,,,,,,1,3,5,6,23,18,SPAL,LM,1.943
6/3/2024,Spring Creek,JB2,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,0.00,0.00,8.75,0.00,0.00,0.00,N,N,Y,N,Y,0.00,0.00,87.50,0.50,,,,,,,10,14,20,23,0,2,SPAL,LM,0.746
6/3/2024,Spring Creek,JB2,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,N,N,Y,Y,N,0.00,0.00,18.75,18.75,,,,,,,1,3,4,5,45,7,SPAL,LM,2.157
6/3/2024,Spring Creek,JB2,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,0.00,0.00,87.50,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,8.75,0.00,,,,,,,0,1,2,2,32,10,SPAL,Mix,2.756
6/3/2024,Spring Creek,JB2,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,87.50,0.00,0.00,88.00,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,2.50,0.00,,,,,,,0,1,1,2,57,16,SPAL,Mix,2.672
6/3/2024,Spring Creek,JB2,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,N,Y,Y,Y,Y,0.00,0.00,18.75,0.00,,,,,,,0,1,2,3,23,12,SPAL,LM,2.809
6/3/2024,Spring Creek,JB2,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,37.50,0.00,0.00,38.00,0.00,0.00,0.00,N,N,Y,N,N,0.00,0.00,62.50,0.50,,,,,,,5,15,21,28,0,5,SPAL,LM,1.035
6/3/2024,Spring Creek,JB2,23,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,75.00,0.00,0.00,0.00,Y,Y,Y,Y,N,0.00,0.00,8.75,37.50,,,,,,,0,3,4,5,22,9,DISP,Mix,2.837
6/3/2024,Spring Creek,JB2,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,0.00,0.00,87.50,0.00,0.00,0.00,N,Y,Y,Y,N,0.00,0.00,8.75,0.00,,,,,,,0,1,2,2,41,9,SPAL,Mix,2.718
6/3/2024,Spring Creek,JB2,25,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,40.00,0.00,0.00,0.00,Y,Y,Y,Y,N,0.00,0.00,8.75,18.75,,,,,,,0,2,3,3,47,10,SPAL,Mix,2.981
6/3/2024,Spring Creek,JB2,26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,37.50,0.00,0.00,40.00,0.00,0.00,0.00,N,Y,Y,Y,N,0.00,0.00,62.50,0.00,,,,,,,10,14,17,19,6,19,SPAL,LM,1.595
6/3/2024,Spring Creek,JB2,27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,0.00,0.00,87.50,0.00,0.00,0.00,Y,Y,Y,N,Y,0.00,0.00,18.75,2.50,,,,,,,1,3,4,5,32,8,SPAL,LM,1.979
6/3/2024,Spring Creek,JB2,28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,0.00,0.00,87.50,0.00,0.00,0.00,N,Y,Y,Y,N,0.00,0.00,18.75,0.00,,,,,,,0,1,2,3,28,9,SPAL,LM,2.389
6/3/2024,Spring Creek,JB2,29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,0.00,0.00,8.75,0.00,0.00,0.00,Y,Y,Y,Y,Y,0.00,0.00,8.75,62.50,,,,,,,9,15,20,22,0,0,SPAL,LM,1.503
6/3/2024,Spring Creek,JB2,30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,Y,Y,Y,Y,N,0.00,0.00,8.75,18.75,,,,,,,0,4,5,6,32,2,SPAL,LM,2.481
6/4/2024,Idlewild,JB1.1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,37.50,0.00,0.00,38.00,0.00,0.00,0.00,N,N,Y,N,Y,0.00,0.00,62.50,0.50,,,,,,,5,18,24,28,2,4,SPAL,LM,0.81
6/4/2024,Idlewild,JB1.1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,Y,N,Y,N,Y,0.00,0.00,62.50,0.50,,,,,,,8,13,23,28,0,4,SPAL,LM,1.232
6/4/2024,Idlewild,JB1.1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,0.00,0.00,87.50,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,8.75,8.75,,,,,,,1,4,6,6,0,10,SPAL,LM,2.415
6/4/2024,Idlewild,JB1.1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,62.50,0.00,0.00,65.00,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,18.75,0.00,,,,,,,2,4,8,9,20,8,SPAL,LM,2.414
6/4/2024,Idlewild,JB1.1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,2.50,0.00,0.00,3.00,0.00,0.00,0.00,N,N,Y,N,Y,0.00,0.00,87.50,0.00,,,,,,,4,6,7,7,18,17,SPAL,LM,0.897
6/4/2024,Idlewild,JB1.1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,18.75,0.00,,,,,,,4,9,14,16,11,23,SPAL,LM,2.34
6/4/2024,Idlewild,JB1.1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,87.50,0.00,0.00,88.00,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,8.75,0.00,,,,,,,2,5,6,8,28,12,SPAL,LM,2.48
6/4/2024,Idlewild,JB1.1,8,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.50,62.50,0.00,0.00,81.75,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,18.75,0.00,,,,,,,2,5,6,7,8,10,SPAL,Mix,2.386
6/4/2024,Idlewild,JB1.1,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,62.50,0.00,0.00,63.00,0.00,0.00,0.00,Y,N,Y,N,N,0.00,0.00,18.75,8.75,,,,,,,3,6,10,13,0,7,SPAL,LM,2.364
6/4/2024,Idlewild,JB1.1,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,Y,Y,N,N,N,0.00,0.00,18.75,0.00,,,,,,,1,3,5,6,12,13,SPAL,LM,2.253
6/4/2024,Idlewild,JB1.1,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,N,Y,Y,N,Y,0.00,0.00,37.50,0.00,,,,,,,4,9,13,16,0,9,SPAL,LM,1.979
6/4/2024,Idlewild,JB1.1,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,N,N,Y,N,N,0.00,0.00,8.75,18.75,,,,,,,1,5,7,9,10,8,SPAL,LM,2.43
6/4/2024,Idlewild,JB1.1,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,37.50,0.00,0.00,38.00,0.00,0.00,0.00,N,Y,Y,N,N,0.00,0.00,62.50,0.00,,,,,,,3,8,11,14,2,4,SPAL,LM,2.417
6/4/2024,Idlewild,JB1.1,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.00,0.00,0.00,N,N,N,N,Y,0.00,0.00,87.50,0.00,,,,,,,5,13,19,24,0,35,N/A,N/A,-0.227
6/4/2024,Idlewild,JB1.1,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,2.50,0.00,0.00,0.00,N,N,Y,N,Y,0.00,0.00,87.50,0.00,,,,,,,3,6,11,16,6,3,SPAL,LM,0.251
6/4/2024,Idlewild,JB1.1,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,37.50,0.00,0.00,38.00,0.00,0.00,0.00,Y,Y,Y,N,N,0.00,0.00,62.50,2.50,,,,,,,1,6,11,20,0,10,SPAL,LM,1.636
6/4/2024,Idlewild,JB1.1,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,Y,N,N,N,0.00,0.00,0.00,87.50,,,,,,,1,4,5,7,21,9,SPAL,LM,2.555
6/4/2024,Idlewild,JB1.1,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,18.75,0.00,,,,,,,4,5,9,10,2,7,SPAL,LM,2
6/4/2024,Idlewild,JB1.1,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,62.50,0.00,0.00,63.00,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,18.75,0.00,,,,,,,4,8,10,13,11,6,SPAL,LM,2.455
6/4/2024,Idlewild,JB1.1,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,0.00,0.00,87.50,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,8.75,8.75,,,,,,,1,5,9,10,12,9,SPAL,LM,2.439
6/4/2024,Idlewild,JB1.1,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,18.75,8.75,,,,,,,1,4,6,8,10,6,SPAL,LM,2.326
6/4/2024,Idlewild,JB1.1,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,N,N,Y,N,N,0.00,0.00,18.75,8.75,,,,,,,1,3,5,6,4,8,SPAL,LM,2.374
6/4/2024,Idlewild,JB1.1,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,62.50,0.00,0.00,63.00,0.00,0.00,0.00,N,Y,Y,N,N,0.00,0.00,37.50,0.00,,,,,,,3,5,8,10,28,5,SPAL,LM,2.466
6/4/2024,Idlewild,JB1.1,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,18.75,0.00,,,,,,,1,4,5,7,29,17,SPAL,LM,2.495
6/4/2024,Idlewild,JB1.1,25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,N,Y,Y,N,N,0.00,0.00,8.75,18.75,,,,,,,2,6,9,12,17,7,SPAL,LM,2.33
6/4/2024,Idlewild,JB1.1,26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,62.50,0.00,0.00,63.00,0.00,0.00,0.00,N,Y,Y,N,N,0.00,0.00,18.75,8.75,,,,,,,0,4,5,7,50,6,SPAL,LM,2.369
6/4/2024,Idlewild,JB1.1,27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,N,Y,Y,N,N,0.00,0.00,18.75,2.50,,,,,,,4,7,10,13,12,2,SPAL,LM,2.345
6/4/2024,Idlewild,JB1.1,28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,0.00,0.00,87.50,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,8.75,8.75,,,,,,,2,4,5,6,9,16,SPAL,LM,2.329
6/4/2024,Idlewild,JB1.1,29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,87.50,0.00,0.00,88.00,0.00,0.00,0.00,N,Y,Y,N,N,0.00,0.00,8.75,0.00,,,,,,,1,5,7,9,10,11,SPAL,LM,2.025
6/4/2024,Idlewild,JB1.1,30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,N,Y,Y,N,N,0.00,0.00,18.75,0.00,,,,,,,2,5,6,7,12,11,SPAL,LM,2.387
