GISPlotID,Rest/Ref,Phase 1 Age (yr),Phase 2 Age (yr),Date,Site Name,Area,Plot,PHAU,SPAL,SPPA,DISP,SOSE,IVFR,SADE,JUGE,ALGAE,UNKNOWN,SEAWEED,Total Cover,Unveg,WRK,GRB,Lit,Mussel_Count,CrabBur,Snail_COUNT ,SPAL Stem Count,Flower Spp,SPAL_H1 (cm),SPAL_H2 (cm),SPAL_H3 (cm),SPAL_H4 (cm),SPAL_H5 (cm),Avg_SPAL_H,SPAL_D1(mm),SPAL_D2(mm),SPAL_D3(mm),SPAL_D4(mm),SPAL_D5 (mm),Avg_SPAL_D,SPPA Stem Count,DISP Stem Count,JUGE Stem Count,PHAU Stem Count,Elevation ft,GIS Plot ID,check,ForSummary,Notes
AlleyLS_393,Restored,Post(3),Post (1),10/5/2023,Alley LS,O.C. Restored,OC2P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_394,Restored,Post(3),Post (1),10/5/2023,Alley LS,O.C. Restored,OC3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_395,Restored,Post(3),Post (1),10/5/2023,Alley LS,O.C. Restored,OC3P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_396,Restored,Post(3),Post (1),10/5/2023,Alley LS,O.C. Restored,OC3P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_397,Restored,Post(3),Post (1),10/5/2023,Alley LS,O.C. Restored,OC4P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_398,Restored,Post(3),Post (1),10/5/2023,Alley LS,O.C. Restored,OC4P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_399,Restored,Post(3),Post (1),10/5/2023,Alley LS,O.C. Restored,OC4P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_400,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T1P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35,,,,
AlleyLS_401,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T1P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.924,,,,
AlleyLS_402,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T1P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.506,,,,
AlleyLS_403,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T1P4,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0,N,N,N,N,N,13,,3,8,6,4,5,5.2,1.8,1.1,1,0.9,1.1,1.18,0,0,0,0,0.658,,,,
AlleyLS_404,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T1P5,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0.5,N,Y,N,N,N,4,,3,9,2,1,0,3,1.8,3.2,1,0.8,0,1.36,0,0,0,0,1.477,,,,
AlleyLS_405,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&EV,T1P6,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0.5,Y,N,N,N,N,17,,11,7,4,5,4,6.2,2.2,2.9,0.8,1.2,1.8,1.78,0,0,0,0,2.481,,,,
AlleyLS_406,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T2P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.319,,,,
AlleyLS_407,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T2P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,Y,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.229,,,,
AlleyLS_408,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T2P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0.5,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,,,,
AlleyLS_409,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T2P4,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,N,N,N,N,N,6,,5,4,5,2,7,4.6,0.4,1.2,1,0.8,1.1,0.9,0,0,0,0,1.316,,,,
AlleyLS_410,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&EV,T2P5,0,37.5,0,0,0,0,0,0,0,0,0,37.5,62.5,0.5,N,N,N,N,N,29,,5,16,3,7,11,8.4,2,1.9,1.8,1.9,2.2,1.96,0,0,0,0,2.018,,,,
AlleyLS_411,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&EV,T2P6,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,2.5,Y,N,N,N,N,20,,5,1,5,11,4,5.2,1.2,4,0.9,0.9,1.2,1.64,0,0,0,0,2.791,,,,
AlleyLS_412,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T3P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.225,,,,
AlleyLS_413,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T3P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165,,,,
AlleyLS_414,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T3P3,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0.5,N,N,N,N,N,12,,7,4,2,5,3,4.2,1,0.9,0.5,2.1,1.9,1.28,0,0,0,0,0.721,,,,
AlleyLS_415,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&EV,T3P4,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,N,N,N,N,N,40,,12,10,1,3,8,6.8,2.6,2.4,0.4,1.5,2.3,1.84,0,0,0,0,1.476,,,,
AlleyLS_416,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&EV,T3P5,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,N,N,N,N,N,31,,5,1,18,4,7,7,1.9,0.5,2.5,1.9,1.8,1.72,0,0,0,0,1.981,,,,
AlleyLS_417,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&EV,T3P6,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,N,N,N,N,N,47,,34,4,4,12,3,11.4,4.1,1.8,2,1.7,2.7,2.46,0,0,0,0,2.318,,,,
AlleyLS_418,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T4P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.688,,,,
AlleyLS_419,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T4P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.532,,,,
AlleyLS_420,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T4P3,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0,Y,N,N,N,N,8,,1,5,1,4,2,2.6,1,1.6,0.3,2.5,0.6,1.2,0,0,0,0,0.947,,,,
AlleyLS_421,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&EV,T4P4,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,2.5,N,N,N,N,N,11,,5,8,3,5,11,6.4,1.9,1.2,2,1.4,3.7,2.04,0,0,0,0,1.69,,,,
AlleyLS_422,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&EV,T4P5,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,N,N,N,N,N,23,,,,,,,,3.3,1.8,2.8,1.1,0.8,1.96,0,0,0,0,2.224,,,,
AlleyLS_423,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&EV,T4P6,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,N,N,Y,N,N,59,,123,87,129,90,83,102.4,4.5,5.4,6.7,3.9,6.1,5.32,0,0,0,0,3.374,,,,
AlleyLS_424,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T5P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,Y,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.954,,,,
AlleyLS_425,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T5P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.492,,,,
AlleyLS_426,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&P,T5P3,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,N,N,N,N,N,21,,2,10,3,2,3,4,0.7,2.5,2.2,0.7,0.7,1.36,0,0,0,0,0.314,,,,
AlleyLS_427,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&EV,T5P4,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,N,N,N,N,N,28,,3,1,9,14,1,5.6,2,0.8,1.4,2.8,0.9,1.58,0,0,0,0,0.995,,,,
AlleyLS_428,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&EV,T5P5,0,37.5,0,0,0,0,0,0,0,0,0,37.5,62.5,0,N,N,N,N,N,53,,3,11,14,4,5,7.4,3.1,2.2,2.3,2.6,0.6,2.16,0,0,0,0,1.81,,,,
AlleyLS_429,Restored,Post(4),Post(2),9/11/2024,Alley LS,PS&EV,T5P6,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,Y,N,Y,N,N,76,,45,19,48,12,28,30.4,3.9,1.9,5.4,1.6,4.5,3.46,0,0,0,0,2.868,,,,
AlleyLS_430,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T1P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.477,,,,
AlleyLS_431,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T1P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067,,,,
AlleyLS_432,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T1P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,,,,
AlleyLS_433,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T1P4,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,Y,N,Y,N,N,5,,1,1,55,2,67,25.2,3,3,4.9,3,4,3.58,0,0,0,0,0.213,,,,
AlleyLS_434,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T1P5,0,87.5,0,0,0,0,0,0,0,0,0,87.5,8.75,0,Y,Y,Y,N,N,86,,125,124,125,129,127,126,5.5,6.1,5.1,6.4,5.7,5.76,0,0,0,0,1.524,,,,
AlleyLS_435,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T1P6,0,87.5,0,0,0,0,0,0,0,0,0,87.5,8.75,0,Y,Y,Y,N,N,82,,162,122,121,103,68,115.2,7.3,5.2,4.5,5.1,4,5.22,0,0,0,0,2.2,,,,
AlleyLS_436,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T2P1,0,37.5,0,0,0,0,0,0,0,0,0,37.5,62.5,0,Y,N,Y,N,N,56,,86,91,87,89,80,86.6,4,3.6,5.3,6,3.7,4.52,0,0,0,0,-1.224,,,,
AlleyLS_437,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T2P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.962,,,,
AlleyLS_438,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T2P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,,,,
AlleyLS_439,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T2P4,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138,,,,
AlleyLS_440,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T2P5,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,Y,N,Y,Y,N,58,,121,143,71,158,160,130.6,7.5,6.5,7,5.5,7.1,6.72,0,0,0,0,0.542,,,,
AlleyLS_441,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T2P6,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,Y,N,Y,N,N,70,,135,143,91,121,136,125.2,5.5,6,4.5,6.2,5,5.44,0,0,0,0,2.028,,,,
AlleyLS_442,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T3P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.965,,,,
AlleyLS_443,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T3P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.776,,,,
AlleyLS_444,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T3P3,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0,Y,N,Y,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.662,,,,
AlleyLS_445,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T3P4,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,Y,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284,,,,
AlleyLS_446,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T3P5,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,Y,N,Y,N,N,20,,68,40,26,9,76,43.8,4,4,8.5,6.4,5,5.58,0,0,0,0,1.087,,,,
AlleyLS_447,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T3P6,0,87.5,0,0,0,0,0,0,0,0,0,87.5,8.75,0,Y,N,Y,N,N,101,,84,123,89,91,82,93.8,5,4.9,5,4.1,4.5,4.7,0,0,0,0,2.993,,,,
AlleyLS_448,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T4P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.875,,,,
AlleyLS_449,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T4P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,Y,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.539,,,,
AlleyLS_450,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T4P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,Y,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192,,,,
AlleyLS_451,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T4P4,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,Y,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,,,,
AlleyLS_452,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T4P5,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,Y,N,N,N,Y,7,,31,19,31,6,10,19.4,2.7,3.5,4.7,4.8,4,3.94,0,0,0,0,0.689,,,,
AlleyLS_453,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T4P6,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,N,N,N,N,N,137,,4,8,3,12,3,6,1.5,1.5,1.9,2.1,1.6,1.72,0,0,0,0,3.551,,,,
AlleyLS_454,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T5P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83,,,,
AlleyLS_455,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T5P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.065,,,,
AlleyLS_456,Reference,Post(4),Post(2),9/24/2024,Alley LS,MF Reference,T5P3,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0,Y,N,Y,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255,,,,
AlleyLS_457,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T5P4,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,Y,N,Y,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025,,,,
AlleyLS_458,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T5P5,0,37.5,0,0,0,0,0,0,0,0,0,37.5,62.5,0,Y,N,Y,N,N,19,,27,74,66,22,9,39.6,4.6,5,5.5,3.5,7,5.12,0,0,0,0,1.55,,,,
AlleyLS_459,Reference,Post(4),Post(2),9/24/2024,Alley LS,VE Reference,T5P6,37.5,37.5,0,0,0,0,0,0,0,0,0,75,18.75,0,Y,N,Y,N,N,62,,147,66,130,53,37,86.6,5.5,5,5.1,4.8,4.8,5.04,0,0,0,0,3.531,,,,
AlleyLS_460,Restored,Post(4),Post(2),9/24/2024,Alley LS,O.C. Restored,OC1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.853,,,,
AlleyLS_461,Restored,Post(4),Post(2),9/24/2024,Alley LS,O.C. Restored,OC1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,,,,
AlleyLS_462,Restored,Post(4),Post(2),9/24/2024,Alley LS,O.C. Restored,OC1P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11,,,,
AlleyLS_463,Restored,Post(4),Post(2),9/24/2024,Alley LS,O.C. Restored,OC2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,,,,
AlleyLS_464,Restored,Post(4),Post(2),9/24/2024,Alley LS,O.C. Restored,OC2P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.557,,,,
AlleyLS_465,Restored,Post(4),Post(2),9/24/2024,Alley LS,O.C. Restored,OC2P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.901,,,,
AlleyLS_466,Restored,Post(4),Post(2),9/24/2024,Alley LS,O.C. Restored,OC3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.59,,,,
AlleyLS_467,Restored,Post(4),Post(2),9/24/2024,Alley LS,O.C. Restored,OC3P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.033,,,,
AlleyLS_468,Restored,Post(4),Post(2),9/24/2024,Alley LS,O.C. Restored,OC3P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.466,,,,
AlleyLS_469,Restored,Post(4),Post(2),9/24/2024,Alley LS,O.C. Restored,OC4P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.976,,,,
AlleyLS_470,Restored,Post(4),Post(2),9/24/2024,Alley LS,O.C. Restored,OC4P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068,,,,
AlleyLS_471,Restored,Post(4),Post(2),9/24/2024,Alley LS,O.C. Restored,OC4P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.475,,,,
AlleyLS_472,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T1P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.492,,,,
AlleyLS_473,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T1P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.118,,,,
AlleyLS_474,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T1P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.699,,,,
AlleyLS_475,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T1P4,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,,,,
AlleyLS_476,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T1P5,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,,,,
AlleyLS_477,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&EV,T1P6,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068,,,,
AlleyLS_478,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T2P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47,,,,
AlleyLS_479,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T2P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.206,,,,
AlleyLS_480,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T2P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.494,,,,
AlleyLS_481,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T2P4,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579,,,,
AlleyLS_482,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&EV,T2P5,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0,N,N,N,N,N,10,,11,3,21,8,7,10,3.4,1.8,2.9,1.2,0.9,2.04,0,0,0,0,1.292,,,,
AlleyLS_483,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&EV,T2P6,0,0.5,0,0,0,0,0,0,0,0,0,0.5,87.5,0,N,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,,,,
AlleyLS_484,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T3P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.503,,,,
AlleyLS_485,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T3P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.434,,,,
AlleyLS_486,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T3P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,,,,
AlleyLS_487,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&EV,T3P4,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827,,,,
AlleyLS_488,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&EV,T3P5,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,N,N,N,N,N,6,,5,5,6,1,2,3.8,2.6,2.9,0.6,1.2,0.4,1.54,0,0,0,0,1.085,,,,
AlleyLS_489,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&EV,T3P6,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,N,N,N,N,N,36,,4,3,8,5,1,4.2,0.8,0.2,2.4,1.1,0.2,0.94,0,0,0,0,1.593,,,,
AlleyLS_490,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T4P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.785,,,,
AlleyLS_491,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T4P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.637,,,,
